# Residuals   
# Time        	p             	Ux            	Uy            	h             	k             
0.031887      	5.779402e-03	2.681702e-04	5.449000e-04	4.155903e-04	3.183633e-04
0.031888      	5.812664e-03	2.675723e-04	5.443439e-04	4.155599e-04	3.181579e-04
0.031889      	5.846160e-03	2.669419e-04	5.438589e-04	4.155303e-04	3.178922e-04
0.03189       	5.882776e-03	2.662852e-04	5.433979e-04	4.154783e-04	3.175724e-04
0.031891      	5.916089e-03	2.655668e-04	5.430012e-04	4.154317e-04	3.172178e-04
0.031892      	5.947176e-03	2.648222e-04	5.426764e-04	4.154286e-04	3.168327e-04
0.031893      	5.977805e-03	2.640235e-04	5.424274e-04	4.154621e-04	3.165057e-04
0.031894      	6.015494e-03	2.631343e-04	5.422277e-04	4.154133e-04	3.162573e-04
0.031895      	6.047106e-03	2.621825e-04	5.421622e-04	4.155448e-04	3.160193e-04
0.031896      	6.083386e-03	2.612164e-04	5.421634e-04	4.157150e-04	3.157598e-04
0.031897      	6.121109e-03	2.602431e-04	5.422785e-04	4.157916e-04	3.154819e-04
0.031898      	6.160005e-03	2.592471e-04	5.424547e-04	4.158449e-04	3.151988e-04
0.031899      	6.199618e-03	2.582392e-04	5.427508e-04	4.160607e-04	3.149092e-04
0.0319        	6.230142e-03	2.572664e-04	5.430155e-04	4.157986e-04	3.145770e-04
0.031901      	6.267223e-03	2.563158e-04	5.432202e-04	4.158003e-04	3.142062e-04
0.031902      	6.308646e-03	2.554007e-04	5.433067e-04	4.158641e-04	3.138173e-04
0.031903      	6.349703e-03	2.545063e-04	5.433718e-04	4.157771e-04	3.134161e-04
0.031904      	6.381835e-03	2.536304e-04	5.433984e-04	4.155807e-04	3.129889e-04
0.031905      	6.420713e-03	2.527640e-04	5.434257e-04	4.153571e-04	3.125433e-04
0.031906      	6.442894e-03	2.519286e-04	5.434586e-04	4.155332e-04	3.120900e-04
0.031907      	6.484093e-03	2.510782e-04	5.433636e-04	4.153105e-04	3.116226e-04
0.031908      	6.541515e-03	2.502481e-04	5.432522e-04	4.151046e-04	3.111483e-04
0.031909      	6.584087e-03	2.494981e-04	5.432472e-04	4.146877e-04	3.106656e-04
0.03191       	6.624590e-03	2.487856e-04	5.432337e-04	4.143254e-04	3.101710e-04
0.031911      	6.667541e-03	2.481264e-04	5.432446e-04	4.141683e-04	3.096713e-04
0.031912      	6.687953e-03	2.475008e-04	5.432475e-04	4.140429e-04	3.092675e-04
0.031913      	6.713464e-03	2.468855e-04	5.432148e-04	4.138178e-04	3.088715e-04
0.031914      	6.741761e-03	2.462928e-04	5.431185e-04	4.139316e-04	3.084504e-04
0.031915      	6.784224e-03	2.456836e-04	5.430319e-04	4.135791e-04	3.080038e-04
0.031916      	6.805898e-03	2.451241e-04	5.429995e-04	4.132204e-04	3.075251e-04
0.031917      	6.829744e-03	2.445176e-04	5.429422e-04	4.128704e-04	3.070170e-04
0.031918      	6.848579e-03	2.439121e-04	5.428141e-04	4.124770e-04	3.064878e-04
0.031919      	6.860369e-03	2.432535e-04	5.426746e-04	4.121641e-04	3.059451e-04
0.03192       	6.882324e-03	2.425617e-04	5.424799e-04	4.118958e-04	3.053786e-04
0.031921      	6.906823e-03	2.418746e-04	5.422018e-04	4.116846e-04	3.047880e-04
0.031922      	6.924693e-03	2.412176e-04	5.421061e-04	4.114736e-04	3.041702e-04
0.031923      	6.931258e-03	2.405880e-04	5.420785e-04	4.113333e-04	3.035257e-04
0.031924      	6.933254e-03	2.400257e-04	5.420989e-04	4.110453e-04	3.028605e-04
0.031925      	6.940865e-03	2.394980e-04	5.421758e-04	4.107274e-04	3.021637e-04
0.031926      	6.944028e-03	2.390338e-04	5.422223e-04	4.104145e-04	3.014285e-04
0.031927      	6.971082e-03	2.385986e-04	5.422487e-04	4.102427e-04	3.006640e-04
0.031928      	6.973111e-03	2.382277e-04	5.422616e-04	4.102084e-04	2.998687e-04
0.031929      	6.971682e-03	2.378830e-04	5.422605e-04	4.099619e-04	2.990770e-04
0.03193       	6.980750e-03	2.375767e-04	5.423094e-04	4.101559e-04	2.983127e-04
0.031931      	6.991524e-03	2.372907e-04	5.423760e-04	4.100594e-04	2.975643e-04
0.031932      	6.996048e-03	2.370116e-04	5.424297e-04	4.098648e-04	2.968489e-04
0.031933      	7.006137e-03	2.367510e-04	5.426069e-04	4.097680e-04	2.961592e-04
0.031934      	7.009808e-03	2.365438e-04	5.427826e-04	4.097948e-04	2.954618e-04
0.031935      	7.024341e-03	2.363311e-04	5.430149e-04	4.098296e-04	2.947430e-04
0.031936      	7.020351e-03	2.362320e-04	5.433889e-04	4.098555e-04	2.939972e-04
0.031937      	7.019425e-03	2.362311e-04	5.438673e-04	4.098788e-04	2.932493e-04
0.031938      	7.021411e-03	2.363404e-04	5.443213e-04	4.099076e-04	2.924783e-04
0.031939      	7.020011e-03	2.364952e-04	5.447248e-04	4.098599e-04	2.917001e-04
0.03194       	7.018620e-03	2.367547e-04	5.451405e-04	4.097920e-04	2.909379e-04
0.031941      	7.008960e-03	2.370944e-04	5.454886e-04	4.097697e-04	2.902163e-04
0.031942      	7.003590e-03	2.375359e-04	5.458767e-04	4.097855e-04	2.895050e-04
0.031943      	6.997955e-03	2.380451e-04	5.462260e-04	4.096525e-04	2.888151e-04
0.031944      	6.988905e-03	2.386520e-04	5.465106e-04	4.096069e-04	2.881067e-04
0.031945      	6.976827e-03	2.393980e-04	5.468115e-04	4.095423e-04	2.873789e-04
0.031946      	6.964066e-03	2.402137e-04	5.471608e-04	4.093805e-04	2.866281e-04
0.031947      	6.952398e-03	2.410291e-04	5.475706e-04	4.092302e-04	2.858522e-04
0.031948      	6.946086e-03	2.418291e-04	5.480120e-04	4.090788e-04	2.850542e-04
0.031949      	6.938473e-03	2.426043e-04	5.484925e-04	4.090463e-04	2.843064e-04
0.03195       	6.948722e-03	2.433603e-04	5.489563e-04	4.087999e-04	2.835753e-04
0.031951      	6.944632e-03	2.441009e-04	5.494269e-04	4.085348e-04	2.828238e-04
0.031952      	6.924320e-03	2.448846e-04	5.499882e-04	4.080431e-04	2.820543e-04
0.031953      	6.901440e-03	2.456574e-04	5.506700e-04	4.076438e-04	2.812603e-04
0.031954      	6.880900e-03	2.464297e-04	5.514007e-04	4.073768e-04	2.804385e-04
0.031955      	6.866658e-03	2.472237e-04	5.520915e-04	4.070669e-04	2.796005e-04
0.031956      	6.843633e-03	2.480050e-04	5.526933e-04	4.068472e-04	2.787556e-04
0.031957      	6.809703e-03	2.487733e-04	5.532470e-04	4.066241e-04	2.778973e-04
0.031958      	6.770224e-03	2.495742e-04	5.537945e-04	4.063081e-04	2.770156e-04
0.031959      	6.738226e-03	2.503679e-04	5.542682e-04	4.063848e-04	2.761140e-04
0.03196       	6.732265e-03	2.511498e-04	5.548438e-04	4.059827e-04	2.752035e-04
0.031961      	6.693334e-03	2.519046e-04	5.554328e-04	4.056034e-04	2.742687e-04
0.031962      	6.652497e-03	2.526555e-04	5.560781e-04	4.053268e-04	2.733129e-04
0.031963      	6.612115e-03	2.533986e-04	5.567085e-04	4.049907e-04	2.723436e-04
0.031964      	6.574983e-03	2.541379e-04	5.572723e-04	4.047279e-04	2.713551e-04
0.031965      	6.536144e-03	2.548922e-04	5.577475e-04	4.044191e-04	2.703979e-04
0.031966      	6.498950e-03	2.556630e-04	5.581258e-04	4.041332e-04	2.694284e-04
0.031967      	6.461800e-03	2.564663e-04	5.585020e-04	4.040923e-04	2.684555e-04
0.031968      	6.420133e-03	2.573045e-04	5.588060e-04	4.038072e-04	2.675666e-04
0.031969      	6.375639e-03	2.581383e-04	5.590962e-04	4.034166e-04	2.666753e-04
0.03197       	6.336213e-03	2.590658e-04	5.594124e-04	4.033029e-04	2.657698e-04
0.031971      	6.307800e-03	2.600425e-04	5.597593e-04	4.030111e-04	2.648422e-04
0.031972      	6.279212e-03	2.610130e-04	5.600966e-04	4.026599e-04	2.639123e-04
0.031973      	6.243665e-03	2.619878e-04	5.604347e-04	4.023062e-04	2.629937e-04
0.031974      	6.215465e-03	2.629417e-04	5.607246e-04	4.017761e-04	2.620578e-04
0.031975      	6.181053e-03	2.639402e-04	5.609346e-04	4.011840e-04	2.611040e-04
0.031976      	6.143572e-03	2.649408e-04	5.610992e-04	4.008268e-04	2.601564e-04
0.031977      	6.105394e-03	2.659086e-04	5.612912e-04	4.004685e-04	2.592049e-04
0.031978      	6.066439e-03	2.668367e-04	5.616119e-04	4.001446e-04	2.582464e-04
0.031979      	6.023841e-03	2.677038e-04	5.619793e-04	3.997537e-04	2.572778e-04
0.03198       	5.981129e-03	2.685620e-04	5.623495e-04	3.994194e-04	2.562989e-04
0.031981      	5.952391e-03	2.694092e-04	5.626346e-04	3.990872e-04	2.553558e-04
0.031982      	5.944317e-03	2.702683e-04	5.629544e-04	3.987747e-04	2.545088e-04
0.031983      	5.898909e-03	2.712267e-04	5.634415e-04	3.985844e-04	2.536573e-04
0.031984      	5.858744e-03	2.722866e-04	5.639867e-04	3.985447e-04	2.527896e-04
0.031985      	5.813743e-03	2.733212e-04	5.645833e-04	3.982898e-04	2.518888e-04
0.031986      	5.765119e-03	2.742940e-04	5.653020e-04	3.981420e-04	2.509563e-04
0.031987      	5.724436e-03	2.752357e-04	5.660037e-04	3.980852e-04	2.500224e-04
0.031988      	5.692247e-03	2.761013e-04	5.666214e-04	3.981051e-04	2.490735e-04
0.031989      	5.652227e-03	2.768951e-04	5.672106e-04	3.980349e-04	2.481177e-04
0.03199       	5.615126e-03	2.776608e-04	5.678542e-04	3.980140e-04	2.472918e-04
0.031991      	5.573646e-03	2.784158e-04	5.685450e-04	3.981223e-04	2.465792e-04
0.031992      	5.538918e-03	2.792794e-04	5.692239e-04	3.980086e-04	2.459563e-04
0.031993      	5.501885e-03	2.801598e-04	5.699266e-04	3.979385e-04	2.453607e-04
0.031994      	5.463469e-03	2.811248e-04	5.706722e-04	3.979131e-04	2.448085e-04
0.031995      	5.430767e-03	2.821904e-04	5.714726e-04	3.978014e-04	2.442634e-04
0.031996      	5.383249e-03	2.832674e-04	5.723006e-04	3.975727e-04	2.437057e-04
0.031997      	5.339988e-03	2.842645e-04	5.731901e-04	3.974637e-04	2.432033e-04
0.031998      	5.298651e-03	2.851705e-04	5.739961e-04	3.975463e-04	2.427420e-04
0.031999      	5.285285e-03	2.860293e-04	5.747687e-04	3.975882e-04	2.422897e-04
0.032         	5.266765e-03	2.868445e-04	5.755663e-04	3.974639e-04	2.418298e-04
0.032001      	5.229120e-03	2.875338e-04	5.763755e-04	3.972305e-04	2.413439e-04
0.032002      	5.186245e-03	2.881405e-04	5.771433e-04	3.968456e-04	2.408349e-04
0.032003      	5.149420e-03	2.887883e-04	5.777558e-04	3.965965e-04	2.403071e-04
0.032004      	5.110880e-03	2.894745e-04	5.783346e-04	3.963083e-04	2.397372e-04
0.032005      	5.081309e-03	2.901768e-04	5.789034e-04	3.960849e-04	2.391413e-04
0.032006      	5.042861e-03	2.909141e-04	5.794554e-04	3.957481e-04	2.385185e-04
0.032007      	5.011237e-03	2.916961e-04	5.800148e-04	3.954928e-04	2.378438e-04
0.032008      	4.980140e-03	2.924187e-04	5.806221e-04	3.953613e-04	2.371611e-04
0.032009      	4.943394e-03	2.931948e-04	5.812181e-04	3.952475e-04	2.364835e-04
0.03201       	4.912279e-03	2.938807e-04	5.818540e-04	3.950564e-04	2.358541e-04
0.032011      	4.879729e-03	2.945559e-04	5.824806e-04	3.948925e-04	2.352078e-04
0.032012      	4.845053e-03	2.951035e-04	5.831717e-04	3.949272e-04	2.345398e-04
0.032013      	4.803722e-03	2.956883e-04	5.838833e-04	3.947031e-04	2.338675e-04
0.032014      	4.766623e-03	2.964166e-04	5.845384e-04	3.942931e-04	2.332115e-04
0.032015      	4.728679e-03	2.971404e-04	5.851516e-04	3.939349e-04	2.325609e-04
0.032016      	4.703873e-03	2.978548e-04	5.857182e-04	3.935701e-04	2.319238e-04
0.032017      	4.680589e-03	2.985566e-04	5.862779e-04	3.932336e-04	2.313127e-04
0.032018      	4.650991e-03	2.992825e-04	5.868249e-04	3.933228e-04	2.307725e-04
0.032019      	4.617774e-03	3.000321e-04	5.872842e-04	3.929494e-04	2.302420e-04
0.03202       	4.589903e-03	3.007779e-04	5.877109e-04	3.925923e-04	2.297475e-04
0.032021      	4.563999e-03	3.015071e-04	5.881483e-04	3.922133e-04	2.292756e-04
0.032022      	4.526587e-03	3.022452e-04	5.886900e-04	3.917583e-04	2.288258e-04
0.032023      	4.483236e-03	3.029938e-04	5.891988e-04	3.912977e-04	2.284024e-04
0.032024      	4.434426e-03	3.037167e-04	5.896995e-04	3.908245e-04	2.279997e-04
0.032025      	4.397917e-03	3.044503e-04	5.902368e-04	3.902228e-04	2.276364e-04
0.032026      	4.371351e-03	3.051405e-04	5.907115e-04	3.896921e-04	2.272605e-04
0.032027      	4.337229e-03	3.058791e-04	5.910836e-04	3.892156e-04	2.268745e-04
0.032028      	4.319194e-03	3.067429e-04	5.913553e-04	3.890172e-04	2.265446e-04
0.032029      	4.285489e-03	3.076151e-04	5.916207e-04	3.887208e-04	2.262395e-04
0.03203       	4.250990e-03	3.084164e-04	5.918662e-04	3.882626e-04	2.259514e-04
0.032031      	4.211891e-03	3.091134e-04	5.921197e-04	3.877609e-04	2.257228e-04
0.032032      	4.177931e-03	3.097240e-04	5.923132e-04	3.873567e-04	2.255318e-04
0.032033      	4.149977e-03	3.102768e-04	5.924995e-04	3.870257e-04	2.254162e-04
0.032034      	4.117232e-03	3.107911e-04	5.926913e-04	3.863261e-04	2.253531e-04
0.032035      	4.099087e-03	3.112857e-04	5.930093e-04	3.862799e-04	2.253520e-04
0.032036      	4.067594e-03	3.118250e-04	5.934290e-04	3.862126e-04	2.253975e-04
0.032037      	4.044864e-03	3.123771e-04	5.939483e-04	3.867379e-04	2.254614e-04
0.032038      	4.003379e-03	3.130370e-04	5.945343e-04	3.869179e-04	2.255196e-04
0.032039      	3.977328e-03	3.136664e-04	5.952191e-04	3.870956e-04	2.255469e-04
0.03204       	3.933951e-03	3.141906e-04	5.960282e-04	3.873200e-04	2.255664e-04
0.032041      	3.887882e-03	3.147340e-04	5.968772e-04	3.874623e-04	2.255768e-04
0.032042      	3.861415e-03	3.152805e-04	5.976825e-04	3.875638e-04	2.255815e-04
0.032043      	3.828607e-03	3.158442e-04	5.984395e-04	3.876441e-04	2.255957e-04
0.032044      	3.805071e-03	3.163962e-04	5.991341e-04	3.877071e-04	2.256542e-04
0.032045      	3.780357e-03	3.168757e-04	5.997305e-04	3.877305e-04	2.257567e-04
0.032046      	3.768882e-03	3.173132e-04	6.002208e-04	3.876382e-04	2.259211e-04
0.032047      	3.747382e-03	3.177126e-04	6.006363e-04	3.874637e-04	2.261511e-04
0.032048      	3.718208e-03	3.180985e-04	6.009655e-04	3.874424e-04	2.265506e-04
0.032049      	3.693613e-03	3.184593e-04	6.012235e-04	3.873498e-04	2.271517e-04
0.03205       	3.669347e-03	3.188264e-04	6.014470e-04	3.873281e-04	2.279476e-04
0.032051      	3.651722e-03	3.192042e-04	6.015621e-04	3.872802e-04	2.288973e-04
0.032052      	3.630743e-03	3.196266e-04	6.016381e-04	3.872259e-04	2.299878e-04
0.032053      	3.602840e-03	3.200743e-04	6.016640e-04	3.871938e-04	2.311118e-04
0.032054      	3.574124e-03	3.205341e-04	6.017114e-04	3.871650e-04	2.322552e-04
0.032055      	3.542892e-03	3.210491e-04	6.019310e-04	3.871475e-04	2.333877e-04
0.032056      	3.509173e-03	3.215937e-04	6.021245e-04	3.871375e-04	2.345055e-04
0.032057      	3.486212e-03	3.220750e-04	6.022555e-04	3.871552e-04	2.356027e-04
0.032058      	3.463130e-03	3.225030e-04	6.022471e-04	3.871710e-04	2.366836e-04
0.032059      	3.451847e-03	3.228846e-04	6.022551e-04	3.871712e-04	2.377994e-04
0.03206       	3.441185e-03	3.232790e-04	6.023495e-04	3.870237e-04	2.389384e-04
0.032061      	3.418303e-03	3.236126e-04	6.025611e-04	3.869843e-04	2.400721e-04
0.032062      	3.399895e-03	3.238873e-04	6.027534e-04	3.869722e-04	2.411903e-04
0.032063      	3.379504e-03	3.241171e-04	6.028672e-04	3.868893e-04	2.422917e-04
0.032064      	3.369395e-03	3.243162e-04	6.029693e-04	3.866849e-04	2.433628e-04
0.032065      	3.355052e-03	3.245576e-04	6.029581e-04	3.865889e-04	2.444283e-04
0.032066      	3.340816e-03	3.247758e-04	6.029067e-04	3.863741e-04	2.454835e-04
0.032067      	3.332230e-03	3.250087e-04	6.029228e-04	3.861568e-04	2.465328e-04
0.032068      	3.318902e-03	3.252612e-04	6.029754e-04	3.859820e-04	2.475648e-04
0.032069      	3.307109e-03	3.254920e-04	6.031307e-04	3.858870e-04	2.485856e-04
0.03207       	3.297080e-03	3.257418e-04	6.032571e-04	3.856383e-04	2.495945e-04
0.032071      	3.277182e-03	3.260495e-04	6.033663e-04	3.853609e-04	2.506007e-04
0.032072      	3.259213e-03	3.263631e-04	6.034056e-04	3.851181e-04	2.515984e-04
0.032073      	3.245154e-03	3.266139e-04	6.034028e-04	3.849841e-04	2.526165e-04
0.032074      	3.230233e-03	3.268201e-04	6.033540e-04	3.848797e-04	2.536567e-04
0.032075      	3.216297e-03	3.269669e-04	6.033509e-04	3.850717e-04	2.546868e-04
0.032076      	3.230284e-03	3.270552e-04	6.033242e-04	3.849444e-04	2.557593e-04
0.032077      	3.216130e-03	3.271341e-04	6.031769e-04	3.847464e-04	2.568336e-04
0.032078      	3.200659e-03	3.272498e-04	6.029007e-04	3.844644e-04	2.579055e-04
0.032079      	3.187665e-03	3.273415e-04	6.024984e-04	3.843276e-04	2.589744e-04
0.03208       	3.196313e-03	3.273537e-04	6.020171e-04	3.849630e-04	2.600226e-04
0.032081      	3.198190e-03	3.273686e-04	6.015054e-04	3.851023e-04	2.610663e-04
0.032082      	3.197449e-03	3.273566e-04	6.011332e-04	3.853009e-04	2.621086e-04
0.032083      	3.193795e-03	3.273777e-04	6.008280e-04	3.854667e-04	2.631884e-04
0.032084      	3.197414e-03	3.274422e-04	6.005866e-04	3.856723e-04	2.642856e-04
0.032085      	3.198818e-03	3.275013e-04	6.003223e-04	3.859406e-04	2.653697e-04
0.032086      	3.218786e-03	3.275866e-04	6.000441e-04	3.861845e-04	2.664350e-04
0.032087      	3.232603e-03	3.276489e-04	5.997814e-04	3.865038e-04	2.675253e-04
0.032088      	3.243945e-03	3.277696e-04	5.994987e-04	3.868754e-04	2.685893e-04
0.032089      	3.274002e-03	3.278888e-04	5.991960e-04	3.872046e-04	2.696270e-04
0.03209       	3.293658e-03	3.280039e-04	5.988993e-04	3.874850e-04	2.706540e-04
0.032091      	3.308716e-03	3.281204e-04	5.987090e-04	3.879749e-04	2.716686e-04
0.032092      	3.340769e-03	3.282166e-04	5.985171e-04	3.882310e-04	2.726592e-04
0.032093      	3.372934e-03	3.282976e-04	5.983249e-04	3.884703e-04	2.736406e-04
0.032094      	3.402827e-03	3.283889e-04	5.981878e-04	3.887954e-04	2.746168e-04
0.032095      	3.430037e-03	3.284962e-04	5.980273e-04	3.890854e-04	2.755888e-04
0.032096      	3.458337e-03	3.285846e-04	5.978784e-04	3.894397e-04	2.766052e-04
0.032097      	3.490785e-03	3.286365e-04	5.977500e-04	3.897910e-04	2.776002e-04
0.032098      	3.522026e-03	3.286194e-04	5.976129e-04	3.901317e-04	2.785792e-04
0.032099      	3.554072e-03	3.285627e-04	5.974605e-04	3.905284e-04	2.795339e-04
0.0321        	3.594319e-03	3.285250e-04	5.972994e-04	3.909700e-04	2.804794e-04
0.032101      	3.636130e-03	3.284711e-04	5.970347e-04	3.913810e-04	2.814615e-04
0.032102      	3.680612e-03	3.284326e-04	5.967387e-04	3.918512e-04	2.824421e-04
0.032103      	3.713821e-03	3.283926e-04	5.963382e-04	3.923074e-04	2.834151e-04
0.032104      	3.745444e-03	3.283556e-04	5.959208e-04	3.928432e-04	2.843686e-04
0.032105      	3.781495e-03	3.283054e-04	5.953957e-04	3.935018e-04	2.853040e-04
0.032106      	3.817129e-03	3.282716e-04	5.948836e-04	3.939938e-04	2.862217e-04
0.032107      	3.857114e-03	3.282150e-04	5.943177e-04	3.944572e-04	2.871266e-04
0.032108      	3.922496e-03	3.281708e-04	5.937401e-04	3.948224e-04	2.880073e-04
0.032109      	3.974257e-03	3.281568e-04	5.931889e-04	3.953134e-04	2.888920e-04
0.03211       	4.028313e-03	3.281848e-04	5.926400e-04	3.960308e-04	2.897971e-04
0.032111      	4.070725e-03	3.282058e-04	5.921532e-04	3.964279e-04	2.906910e-04
0.032112      	4.120687e-03	3.281483e-04	5.916598e-04	3.968512e-04	2.915465e-04
0.032113      	4.169135e-03	3.279817e-04	5.911378e-04	3.972160e-04	2.923540e-04
0.032114      	4.221263e-03	3.277379e-04	5.906981e-04	3.976847e-04	2.931467e-04
0.032115      	4.280139e-03	3.274629e-04	5.903410e-04	3.980771e-04	2.938935e-04
0.032116      	4.332627e-03	3.271692e-04	5.901502e-04	3.984726e-04	2.945869e-04
0.032117      	4.375078e-03	3.268614e-04	5.899630e-04	3.987855e-04	2.952624e-04
0.032118      	4.421011e-03	3.265304e-04	5.897035e-04	3.990010e-04	2.959245e-04
0.032119      	4.481322e-03	3.261785e-04	5.893724e-04	3.992895e-04	2.966583e-04
0.03212       	4.533558e-03	3.259004e-04	5.889523e-04	3.994778e-04	2.973817e-04
0.032121      	4.580972e-03	3.256483e-04	5.886397e-04	3.996052e-04	2.980745e-04
0.032122      	4.632766e-03	3.254261e-04	5.884035e-04	3.997592e-04	2.987470e-04
0.032123      	4.684525e-03	3.251540e-04	5.881946e-04	4.004774e-04	2.994055e-04
0.032124      	4.733903e-03	3.248360e-04	5.879524e-04	4.009629e-04	3.000541e-04
0.032125      	4.792905e-03	3.244771e-04	5.876409e-04	4.014070e-04	3.006952e-04
0.032126      	4.842873e-03	3.240699e-04	5.873107e-04	4.018321e-04	3.013090e-04
0.032127      	4.897350e-03	3.236969e-04	5.869564e-04	4.022272e-04	3.018907e-04
0.032128      	4.965650e-03	3.233261e-04	5.864790e-04	4.027497e-04	3.024909e-04
0.032129      	5.013436e-03	3.230747e-04	5.860158e-04	4.034233e-04	3.030762e-04
0.03213       	5.069244e-03	3.228576e-04	5.853911e-04	4.038793e-04	3.036492e-04
0.032131      	5.119263e-03	3.225264e-04	5.847453e-04	4.043952e-04	3.042088e-04
0.032132      	5.178835e-03	3.221539e-04	5.841928e-04	4.056573e-04	3.048195e-04
0.032133      	5.246704e-03	3.217099e-04	5.837178e-04	4.061672e-04	3.054259e-04
0.032134      	5.311506e-03	3.211885e-04	5.833129e-04	4.065136e-04	3.060413e-04
0.032135      	5.382596e-03	3.208060e-04	5.828867e-04	4.070210e-04	3.066462e-04
0.032136      	5.432159e-03	3.204120e-04	5.824327e-04	4.074691e-04	3.072416e-04
0.032137      	5.485068e-03	3.199965e-04	5.819851e-04	4.079128e-04	3.078207e-04
0.032138      	5.534259e-03	3.195165e-04	5.814949e-04	4.082711e-04	3.083854e-04
0.032139      	5.607001e-03	3.189994e-04	5.809540e-04	4.087601e-04	3.089820e-04
0.03214       	5.661774e-03	3.185206e-04	5.802954e-04	4.091484e-04	3.095556e-04
0.032141      	5.712207e-03	3.181221e-04	5.795483e-04	4.094658e-04	3.101022e-04
0.032142      	5.767039e-03	3.177293e-04	5.787040e-04	4.097245e-04	3.106391e-04
0.032143      	5.823575e-03	3.173391e-04	5.777980e-04	4.100525e-04	3.111698e-04
0.032144      	5.879656e-03	3.169816e-04	5.768327e-04	4.104201e-04	3.116819e-04
0.032145      	5.935034e-03	3.165947e-04	5.759035e-04	4.107582e-04	3.121656e-04
0.032146      	5.974621e-03	3.161992e-04	5.749806e-04	4.111903e-04	3.126224e-04
